"country"	"country_code"	"1740-1745"	"1745-1750"	"1750-1755"	"1755-1760"	"1760-1765"	"1765-1770"	"1770-1775"	"1775-1780"	"1780-1785"	"1785-1790"	"1790-1795"	"1795-1800"	"1800-1805"	"1805-1810"	"1810-1815"	"1815-1820"	"1820-1825"	"1825-1830"	"1830-1835"	"1835-1840"	"1840-1845"	"1845-1850"	"1850-1855"	"1855-1860"	"1860-1865"	"1865-1870"	"1870-1875"	"1875-1880"	"1880-1885"	"1885-1890"	"1890-1895"	"1895-1900"	"1900-1905"	"1905-1910"	"1910-1915"	"1915-1920"	"1920-1925"	"1925-1930"	"1930-1935"	"1935-1940"	"1940-1945"	"1945-1950"	"Source"
"UK, Northern Ireland Local Governments [2001 census]: Antrim"	82800353																																								2.304173939	2.495976731	3.02565729	
"UK, Northern Ireland Local Governments [2001 census]: Ards"	82800354																																								2.266078467	2.454710136	2.975633356	
"UK, Northern Ireland Local Governments [2001 census]: Armagh"	82800355																																								1.317507244	1.427178464	1.730045344	
"UK, Northern Ireland Local Governments [2001 census]: Ballymena"	82800356																																								3.25357363	3.524405834	4.272333179	
"UK, Northern Ireland Local Governments [2001 census]: Ballymoney"	82800357																																								2.100874888	2.275754771	2.758701203	
"UK, Northern Ireland Local Governments [2001 census]: Banbridge"	82800358																																								2.416763856	2.617938797	3.173501381	
"UK, Northern Ireland Local Governments [2001 census]: Belfast"	82800359																																								2.90926451	3.151435921	3.820213926	
"UK, Northern Ireland Local Governments [2001 census]: Carrickfergus"	82800360																																								2.918070111	3.160974513	3.831776738	
"UK, Northern Ireland Local Governments [2001 census]: Castlereagh"	82800361																																								2.901018081	3.142503048	3.809385374	
"UK, Northern Ireland Local Governments [2001 census]: Coleraine"	82800362																																								1.900950894	2.059188813	2.496176974	
"UK, Northern Ireland Local Governments [2001 census]: Cookstown"	82800363																																								1.852291932	2.006479408	2.432281908	
"UK, Northern Ireland Local Governments [2001 census]: Craigavon"	82800364																																								3.247000839	3.517285914	4.263702314	
"UK, Northern Ireland Local Governments [2001 census]: Derry"	82800365																																								1.973749489	2.138047269	2.591770277	
"UK, Northern Ireland Local Governments [2001 census]: Down"	82800366																																								3.570932536	3.868182158	4.689063562	
"UK, Northern Ireland Local Governments [2001 census]: Dungannon"	82800367																																								3.202204407	3.468760563	4.204879216	
"UK, Northern Ireland Local Governments [2001 census]: Fermanagh"	82800368																																								2.27997215	2.46976035	2.993877431	
"UK, Northern Ireland Local Governments [2001 census]: Larne"	82800369																																								2.967854257	3.214902765	3.897149306	
"UK, Northern Ireland Local Governments [2001 census]: Limavady"	82800370																																								2.301038454	2.492580243	3.02154002	
"UK, Northern Ireland Local Governments [2001 census]: Lisburn"	82800371																																								3.035870642	3.288580932	3.986462993	
"UK, Northern Ireland Local Governments [2001 census]: Magherafelt"	82800372																																								4.202172962	4.551967954	5.517958101	
"UK, Northern Ireland Local Governments [2001 census]: Moyle"	82800373																																								3.781403635	4.096173177	4.965437408	
"UK, Northern Ireland Local Governments [2001 census]: Newry and Mourne"	82800374																																								3.695584884	4.003210748	4.852747075	
"UK, Northern Ireland Local Governments [2001 census]: Newtownabbey"	82800375																																								2.949759497	3.195301771	3.873388711	
"UK, Northern Ireland Local Governments [2001 census]: North Down"	82800376																																								3.394123197	3.676654952	4.456891651	
"UK, Northern Ireland Local Governments [2001 census]: Omagh"	82800377																																								4.242840869	4.596021118	5.57135995	
"UK, Northern Ireland Local Governments [2001 census]: Strabane"	82800378																																								3.071139992	3.326786155	4.032775889	
"UK, Scotland  Local Governments [2001 census]: Aberdeen City"	82900379																																								1.686120948	1.82647611	2.088312085	
"UK, Scotland  Local Governments [2001 census]: Aberdeenshire"	82900380																																								2.454158015	2.6584457	3.039549356	
"UK, Scotland  Local Governments [2001 census]: Angus"	82900381																																								2.267264518	2.455994916	2.808076074	
"UK, Scotland  Local Governments [2001 census]: Argyll & Bute"	82900382																																								2.516486394	2.725962384	3.116744949	
"UK, Scotland  Local Governments [2001 census]: Scottish Borders"	82900383																																								2.109851758	2.285478888	2.613115582	
"UK, Scotland  Local Governments [2001 census]: Clackmannanshire"	82900384																																								2.298614937	2.489954989	2.846904521	
"UK, Scotland  Local Governments [2001 census]: West Dunbartonshire"	82900385																																								2.217638364	2.402237809	2.746612573	
"UK, Scotland  Local Governments [2001 census]: Dumfries & Galloway"	82900386																																								2.215003982	2.399384137	2.743349811	
"UK, Scotland  Local Governments [2001 census]: Dundee City"	82900387																																								1.930803276	2.09152615	2.391358591	
"UK, Scotland  Local Governments [2001 census]: East Ayrshire"	82900388																																								2.207615363	2.391380478	2.734198781	
"UK, Scotland  Local Governments [2001 census]: East Dunbartonshire"	82900389																																								2.280975159	2.470846851	2.825057121	
"UK, Scotland  Local Governments [2001 census]: East Lothian"	82900390																																								2.025125721	2.193700133	2.508179809	
"UK, Scotland  Local Governments [2001 census]: East Renfrewshire"	82900391																																								2.198691713	2.381714011	2.723146569	
"UK, Scotland  Local Governments [2001 census]: Edinburgh City of"	82900392																																								1.661901124	1.800240193	2.058315097	
"UK, Scotland  Local Governments [2001 census]: Falkirk"	82900393																																								2.092991081	2.267214705	2.592233122	
"UK, Scotland  Local Governments [2001 census]: Fife"	82900394																																								2.254548962	2.442220899	2.792327472	
"UK, Scotland  Local Governments [2001 census]: Glasgow City"	82900395																																								2.035350757	2.204776316	2.520843826	
"UK, Scotland  Local Governments [2001 census]: Highland"	82900396																																								2.485386983	2.692274212	3.078227382	
"UK, Scotland  Local Governments [2001 census]: Inverclyde"	82900397																																								2.241054731	2.427603388	2.775614455	
"UK, Scotland  Local Governments [2001 census]: Midlothian"	82900398																																								2.071519206	2.243955479	2.56563955	
"UK, Scotland  Local Governments [2001 census]: Moray"	82900399																																								2.380746982	2.578923826	2.948627558	
"UK, Scotland  Local Governments [2001 census]: North Ayrshire"	82900400																																								2.329918924	2.523864766	2.885675462	
"UK, Scotland  Local Governments [2001 census]: North Lanarkshire"	82900401																																								2.342553575	2.537551143	2.901323861	
"UK, Scotland  Local Governments [2001 census]: Orkney Islands"	82900402																																								2.418362621	2.619670645	2.995215671	
"UK, Scotland  Local Governments [2001 census]: Perth & Kinross"	82900403																																								2.066814733	2.238859399	2.559812918	
"UK, Scotland  Local Governments [2001 census]: Renfrewshire"	82900404																																								2.103401502	2.278491704	2.605126745	
"UK, Scotland  Local Governments [2001 census]: Shetland Islands"	82900405																																								2.193309789	2.375884088	2.716480893	
"UK, Scotland  Local Governments [2001 census]: South Ayrshire"	82900406																																								2.220525455	2.405365225	2.750188323	
"UK, Scotland  Local Governments [2001 census]: South Lanarkshire"	82900407																																								2.301017342	2.492557374	2.849879974	
"UK, Scotland  Local Governments [2001 census]: Stirling"	82900408																																								1.939826719	2.101300718	2.4025344	
"UK, Scotland  Local Governments [2001 census]: West Lothian"	82900409																																								2.239303625	2.425706518	2.773445658	
"UK, Scotland  Local Governments [2001 census]: Eilean Siar"	82900410																																								2.755316261	2.984672797	3.412543005	
"UK, England Local Governments [2001 census]: Watford"	826100216																																								1.97623795	2.140742873	2.595037926	
"UK, England Local Governments [2001 census]: City of London & Westminster"	826100001																																								1.288596329	1.395860963	1.69208184	
"UK, England Local Governments [2001 census]: Barking and Dagenham"	826100002																																								1.840499007	1.993704823	2.41679638	
"UK, England Local Governments [2001 census]: Barnet"	826100003																																								1.716184871	1.859042597	2.25355698	
"UK, England Local Governments [2001 census]: Bexley"	826100004																																								1.675855538	1.815356192	2.20059972	
"UK, England Local Governments [2001 census]: Brent"	826100005																																								1.894795043	2.05252054	2.488093601	
"UK, England Local Governments [2001 census]: Bromley"	826100006																																								1.59280174	1.725388875	2.091540102	
"UK, England Local Governments [2001 census]: Camden"	826100007																																								1.228356762	1.330606966	1.612980047	
"UK, England Local Governments [2001 census]: Croydon"	826100008																																								1.83806485	1.991068043	2.41360004	
"UK, England Local Governments [2001 census]: Ealing"	826100009																																								1.897251191	2.055181141	2.491318818	
"UK, England Local Governments [2001 census]: Enfield"	826100010																																								1.753190394	1.899128514	2.30214968	
"UK, England Local Governments [2001 census]: Greenwich"	826100011																																								1.864975163	2.02021841	2.448936515	
"UK, England Local Governments [2001 census]: Hackney"	826100012																																								2.142468499	2.320810695	2.813318614	
"UK, England Local Governments [2001 census]: Hammersmith and Fulh"	826100013																																								1.535166178	1.662955645	2.015857683	
"UK, England Local Governments [2001 census]: Haringey"	826100014																																								1.74893114	1.894514713	2.296556767	
"UK, England Local Governments [2001 census]: Harrow"	826100015																																								1.791129041	1.940225229	2.351967682	
"UK, England Local Governments [2001 census]: Havering"	826100016																																								1.690707446	1.831444394	2.22010206	
"UK, England Local Governments [2001 census]: Hillingdon"	826100017																																								1.751370693	1.897157338	2.299760193	
"UK, England Local Governments [2001 census]: Hounslow"	826100018																																								1.804439834	1.954644032	2.369446354	
