Country.or.area,ISO.code,Year,DataValue,Estimating.Methods,DataProcess
Portugal,620,1997.5,1.47,Direct,Estimate
Portugal,620,1998.5,1.47,Direct,Estimate
Portugal,620,1999.5,1.5,Direct,Estimate
Portugal,620,2000.5,1.55,Direct,Estimate
Portugal,620,2001.5,1.45,Direct,Estimate
Portugal,620,2002.5,1.47,Direct,Estimate
Portugal,620,2003.5,1.44,Direct,Estimate
Portugal,620,2004.5,1.41,Direct,Estimate
Portugal,620,2005.5,1.42,Direct,Estimate
Portugal,620,2006.5,1.38,Direct,Estimate
Portugal,620,2007.5,1.35,Direct,Estimate
Portugal,620,2008.5,1.4,Direct,Estimate
Portugal,620,2009.5,1.35,Direct,Estimate
Portugal,620,2010.5,1.39,Direct,Estimate
Portugal,620,2011.5,1.35,Direct,Estimate
Portugal,620,2011.5,1.43,Direct,Census
Portugal,620,2012.5,1.28,Direct,Estimate
Portugal,620,2013.5,1.21,Direct,Estimate
Portugal,620,2014.5,1.23,Direct,Estimate
Portugal,620,2015.5,1.3,Direct,Estimate
Portugal,620,2016.5,1.36,Direct,Estimate
Portugal,620,2017.5,1.37,Direct,Estimate
Puerto Rico,630,1951.5,5.12,Direct,VR
Puerto Rico,630,1952.5,4.9,Direct,VR
Puerto Rico,630,1953.5,4.77,Direct,VR
Puerto Rico,630,1954.5,4.77,Direct,VR
Puerto Rico,630,1955.5,4.83,Direct,VR
Puerto Rico,630,1959.5,4.61,Direct,VR
Puerto Rico,630,1961.5,4.36,Direct,VR
Puerto Rico,630,1962.5,4.16,Direct,VR
Puerto Rico,630,1963.5,4.08,Direct,VR
Puerto Rico,630,1964.5,3.99,Direct,VR
Puerto Rico,630,1965.5,3.93,Direct,VR
Puerto Rico,630,1966.5,3.75,Direct,VR
Puerto Rico,630,1967.5,3.44,Direct,VR
Puerto Rico,630,1968.5,3.22,Direct,VR
Puerto Rico,630,1969.5,3.22,Direct,VR
Puerto Rico,630,1971.5,3.21,Direct,VR
Puerto Rico,630,1972.5,3.02,Direct,VR
Puerto Rico,630,1973.5,2.93,Direct,VR
Puerto Rico,630,1974.5,2.92,Direct,VR
Puerto Rico,630,1975.5,2.8,Direct,VR
Puerto Rico,630,1976.5,2.92,Direct,VR
Puerto Rico,630,1977.5,2.94,Direct,VR
Puerto Rico,630,1978.5,2.76,Direct,VR
Puerto Rico,630,1979.5,2.78,Direct,VR
Puerto Rico,630,1981.5,2.62,Direct,VR
Puerto Rico,630,1982.5,2.52,Direct,VR
Puerto Rico,630,1983.5,2.38,Direct,VR
Puerto Rico,630,1984.5,2.28,Direct,VR
Puerto Rico,630,1985.5,2.42,Direct,VR
Puerto Rico,630,1987.5,2.4,Direct,VR
Puerto Rico,630,1988.5,2.41,Direct,VR
Puerto Rico,630,1989.5,2.32,Direct,VR
Puerto Rico,630,1991.5,2.24,Direct,VR
Puerto Rico,630,1992.5,2.19,Direct,VR
Puerto Rico,630,1993.5,2.19,Direct,VR
Puerto Rico,630,1994.5,2.12,Direct,VR
Puerto Rico,630,1996.5,2.05,Direct,VR
Puerto Rico,630,1997.5,2.03,Direct,VR
Puerto Rico,630,1998.5,1.9,Direct,VR
Puerto Rico,630,1999.5,1.86,Direct,VR
Puerto Rico,630,2000.5,2.04,Direct,VR
Puerto Rico,630,2002.5,1.82,Direct,VR
Puerto Rico,630,2003.5,1.75,Direct,VR
Puerto Rico,630,2005.5,1.76,Direct,VR
Puerto Rico,630,2006.5,1.7,Direct,VR
Puerto Rico,630,2007.5,1.64,Direct,VR
Puerto Rico,630,2008.5,1.61,Direct,VR
Puerto Rico,630,2009.5,1.59,Direct,VR
Puerto Rico,630,2010.5,1.62,Direct,VR
Puerto Rico,630,2010.5,1.71,Direct,Census
Puerto Rico,630,2011.5,1.59,Direct,VR
Puerto Rico,630,2012.5,1.54,Direct,VR
Puerto Rico,630,2013.5,1.47,Direct,VR
Puerto Rico,630,2015.5,1.34,Direct,VR
Puerto Rico,630,2016.5,1.28,Direct,VR
Qatar,634,1984.5,3.97,Indirect,VR
Qatar,634,1985.5,3.95,Indirect,VR
Qatar,634,1986.5,4.5,Indirect,VR
Qatar,634,1987.5,4.37,Indirect,VR
Qatar,634,1988.5,4.7,Indirect,VR
Qatar,634,1989.5,4.64,Indirect,VR
Qatar,634,1990.5,4.58,Indirect,VR
Qatar,634,1991.5,3.93,Indirect,VR
Qatar,634,1992.5,4.07,Indirect,VR
Qatar,634,1993.5,4.11,Indirect,VR
Qatar,634,1994.5,3.85,Indirect,VR
Qatar,634,1995.5,3.64,Indirect,VR
Qatar,634,1996.5,3.45,Indirect,VR
Qatar,634,1997.5,3.28,Indirect,VR
Qatar,634,1998.5,3.27,Indirect,VR
Qatar,634,1999.5,3.14,Indirect,VR
Qatar,634,2000.5,3.11,Indirect,VR
Qatar,634,2001.5,3.22,Indirect,VR
Qatar,634,2002.5,3.08,Indirect,VR
Qatar,634,2003.5,3.05,Indirect,VR
Qatar,634,2004.5,2.85,Indirect,VR
Qatar,634,2005.5,2.62,Indirect,VR
Qatar,634,2006.5,2.48,Indirect,VR
Qatar,634,2007.5,2.48,Indirect,VR
Qatar,634,2008.5,2.43,Indirect,VR
Qatar,634,2009.5,2.28,Indirect,VR
Qatar,634,2010.5,2.11,Indirect,VR
Qatar,634,2011.5,2.12,Indirect,VR
Qatar,634,2012.5,2.05,Indirect,VR
Qatar,634,2014.5,2.02,Direct,VR
Qatar,634,2015.5,1.97,Direct,VR
Qatar,634,2016.5,1.85,Direct,VR
Qatar,634,2017.5,1.83,Direct,VR
Republic of Korea,410,1953,5.6,Indirect,Estimate
Republic of Korea,410,1958,6.3,Indirect,Estimate
Republic of Korea,410,1960.3,6.13,Indirect,Census
Republic of Korea,410,1960.5,6,Direct,Estimate
Republic of Korea,410,1961.3,5.84,Indirect,Census
Republic of Korea,410,1962.3,5.35,Indirect,Census
Republic of Korea,410,1963,5.99,Indirect,Estimate
Republic of Korea,410,1963.3,5.49,Indirect,Census
Republic of Korea,410,1964.3,4.76,Indirect,Census
Republic of Korea,410,1965.3,4.67,Indirect,Census
Republic of Korea,410,1966,5.29,Direct,Survey
Republic of Korea,410,1966.3,4.89,Indirect,Census
Republic of Korea,410,1966.5,4.8,Direct,Estimate
Republic of Korea,410,1967.3,4.38,Indirect,Census
Republic of Korea,410,1968,4.64,Indirect,Estimate
Republic of Korea,410,1968,4.24,Direct,Survey
Republic of Korea,410,1968.3,4.68,Indirect,Census
Republic of Korea,410,1969.3,4.13,Indirect,Census
Republic of Korea,410,1970.3,4.07,Indirect,Census
Republic of Korea,410,1970.5,4.5,Direct,Estimate
Republic of Korea,410,1971,4.48,Direct,Survey
Republic of Korea,410,1971.5,3.58,Direct,WFS
Republic of Korea,410,1973,3.94,Direct,Survey
Republic of Korea,410,1975.5,3.3,Direct,Estimate
Republic of Korea,410,1978.5,2.59,Direct,Estimate
Republic of Korea,410,1980.5,2.7,Direct,Estimate
Republic of Korea,410,1981.5,2.71,Direct,Estimate
Republic of Korea,410,1982.5,2.44,Direct,Estimate
Republic of Korea,410,1983.5,2.08,Direct,Estimate
Republic of Korea,410,1984.5,1.8,Direct,Estimate
Republic of Korea,410,1985.5,1.7,Direct,Estimate
Republic of Korea,410,1986.5,1.62,Direct,Estimate
Republic of Korea,410,1987.5,1.56,Direct,Estimate
Republic of Korea,410,1988.5,1.55,Direct,Estimate
Republic of Korea,410,1989.5,1.57,Direct,Estimate
Republic of Korea,410,1990.5,1.59,Direct,Estimate
Republic of Korea,410,1991.5,1.74,Direct,Estimate
Republic of Korea,410,1992.5,1.78,Direct,Estimate
Republic of Korea,410,1993.5,1.67,Direct,Estimate
Republic of Korea,410,1994.5,1.67,Direct,Estimate
Republic of Korea,410,1995.5,1.65,Direct,Estimate
Republic of Korea,410,1996.5,1.58,Direct,Estimate
Republic of Korea,410,1997.5,1.54,Direct,Estimate
Republic of Korea,410,1998.5,1.45,Direct,Estimate
Republic of Korea,410,1999.5,1.41,Direct,Estimate
Republic of Korea,410,2000.5,1.47,Direct,Estimate
Republic of Korea,410,2000.5,1.48,Direct,VR
Republic of Korea,410,2001.5,1.3,Direct,Estimate
Republic of Korea,410,2001.5,1.31,Direct,VR
Republic of Korea,410,2002.5,1.17,Direct,Estimate
Republic of Korea,410,2002.5,1.18,Direct,VR
Republic of Korea,410,2003.5,1.18,Direct,Estimate
Republic of Korea,410,2003.5,1.19,Direct,VR
Republic of Korea,410,2004.5,1.15,Direct,Estimate
Republic of Korea,410,2004.5,1.17,Direct,VR
Republic of Korea,410,2005.5,1.08,Direct,VR
Republic of Korea,410,2006.5,1.12,Direct,VR
Republic of Korea,410,2007.5,1.25,Direct,VR
Republic of Korea,410,2008.5,1.18,Direct,VR
Republic of Korea,410,2009.5,1.15,Direct,VR
Republic of Korea,410,2010.5,1.24,Direct,VR
Republic of Korea,410,2011.5,1.26,Direct,VR
Republic of Korea,410,2012.5,1.31,Direct,VR
Republic of Korea,410,2013.5,1.19,Direct,VR
Republic of Korea,410,2014.5,1.2,Direct,VR
Republic of Korea,410,2015.5,1.24,Direct,VR
Republic of Korea,410,2016.5,1.17,Direct,VR
Republic of Korea,410,2017.5,1.05,Direct,VR
Republic of Moldova,498,1961.5,3.23,Direct,VR
Republic of Moldova,498,1962.5,3.04,Direct,VR
Republic of Moldova,498,1963.5,2.89,Direct,VR
Republic of Moldova,498,1964.5,2.7,Direct,VR
Republic of Moldova,498,1965.5,2.69,Direct,VR
Republic of Moldova,498,1969.5,2.57,Direct,VR
Republic of Moldova,498,1974.5,2.57,Direct,VR
Republic of Moldova,498,1979.5,2.39,Direct,VR
Republic of Moldova,498,1980.5,2.38,Direct,VR
Republic of Moldova,498,1981.5,2.4,Direct,VR
Republic of Moldova,498,1982.5,2.45,Direct,VR
Republic of Moldova,498,1983.5,2.58,Direct,VR
Republic of Moldova,498,1984.5,2.67,Direct,VR
Republic of Moldova,498,1985.5,2.67,Direct,VR
Republic of Moldova,498,1986.5,2.74,Direct,VR
Republic of Moldova,498,1987.5,2.78,Direct,VR
Republic of Moldova,498,1988,2.69,Indirect,DHS
Republic of Moldova,498,1988.5,2.63,Direct,VR
Republic of Moldova,498,1989.5,2.46,Direct,VR
Republic of Moldova,498,1990.5,2.36,Direct,VR
Republic of Moldova,498,1991.5,2.26,Direct,VR
Republic of Moldova,498,1992.5,2.21,Direct,VR
Republic of Moldova,498,1993,2.35,Indirect,DHS
Republic of Moldova,498,1993.5,2.1,Direct,VR
Republic of Moldova,498,1994.5,1.95,Direct,VR
Republic of Moldova,498,1994.9,2.55,Indirect,MICS
Republic of Moldova,498,1995.5,1.76,Direct,VR
Republic of Moldova,498,1996.1,1.83,Direct,RHS
Republic of Moldova,498,1996.5,1.6,Direct,VR
Republic of Moldova,498,1997.5,1.67,Direct,VR
Republic of Moldova,498,1998,1.71,Indirect,DHS
Republic of Moldova,498,1998.5,1.49,Direct,VR
Republic of Moldova,498,1999.5,1.37,Direct,VR
Republic of Moldova,498,1999.9,1.92,Indirect,MICS
Republic of Moldova,498,2000.5,1.29,Direct,VR
Republic of Moldova,498,2001.5,1.25,Direct,VR
Republic of Moldova,498,2002.5,1.21,Direct,VR
Republic of Moldova,498,2003,1.61,Direct,DHS
Republic of Moldova,498,2003.5,1.22,Direct,VR
Republic of Moldova,498,2004,1.69,Direct,DHS
Republic of Moldova,498,2004.5,1.26,Direct,VR
Republic of Moldova,498,2004.9,1.93,Indirect,MICS
Republic of Moldova,498,2005.5,1.22,Direct,VR
Republic of Moldova,498,2006.5,1.23,Direct,VR
Republic of Moldova,498,2007.5,1.26,Direct,VR
Republic of Moldova,498,2008.5,1.28,Direct,VR
Republic of Moldova,498,2009.5,1.33,Direct,VR
Republic of Moldova,498,2009.9,2.25,Direct,MICS
Republic of Moldova,498,2010.5,1.31,Direct,VR
Republic of Moldova,498,2010.9,1.56,Direct,MICS
Republic of Moldova,498,2010.9,2.15,Direct,MICS
Republic of Moldova,498,2011.5,1.27,Direct,VR
Republic of Moldova,498,2012.5,1.28,Direct,VR
Republic of Moldova,498,2013.5,1.24,Direct,VR
Republic of Moldova,498,2013.5,1.24,Direct,Estimate
Republic of Moldova,498,2014.5,1.28,Direct,Estimate
Republic of Moldova,498,2014.5,1.28,Direct,VR
Republic of Moldova,498,2015.5,1.3,Direct,Estimate
Republic of Moldova,498,2016.5,1.28,Direct,Estimate
Republic of Moldova,498,2017.5,1.19,Direct,Estimate
Réunion,638,1954.5,6.91,Direct,Estimate
Réunion,638,1956.5,6.74,Direct,Estimate
Réunion,638,1959.5,6.34,Direct,Estimate
Réunion,638,1960.5,6.38,Direct,Estimate
Réunion,638,1961.5,6.38,Direct,Estimate
Réunion,638,1962.5,6.54,Direct,Estimate
Réunion,638,1963.5,6.65,Direct,Estimate
Réunion,638,1964.5,6.56,Direct,Estimate
Réunion,638,1967.5,6.02,Direct,Estimate
Réunion,638,1979.5,3.12,Direct,VR
Réunion,638,1981.5,2.93,Direct,VR
Réunion,638,1991.5,2.56,Direct,VR
Réunion,638,1992.5,2.55,Direct,VR
Réunion,638,1993.5,2.38,Direct,VR
Réunion,638,1994.5,2.33,Direct,VR
Réunion,638,1995.5,2.27,Direct,VR
Réunion,638,1996.5,2.25,Direct,VR
Réunion,638,1997.5,2.35,Direct,VR
Réunion,638,1998.5,2.31,Direct,VR
Réunion,638,1999.5,2.33,Direct,VR
Réunion,638,2000.5,2.51,Direct,VR
Réunion,638,2001.5,2.45,Direct,VR
Réunion,638,2002.5,2.41,Direct,VR
Réunion,638,2003.5,2.43,Direct,VR
Réunion,638,2004.5,2.45,Direct,VR
Réunion,638,2005.5,2.49,Direct,VR
Réunion,638,2006.5,2.43,Direct,VR
Réunion,638,2006.5,2.44,Direct,VR
Réunion,638,2007.5,2.47,Direct,VR
Réunion,638,2008.5,2.47,Direct,VR
Réunion,638,2009.5,2.37,Direct,VR
Réunion,638,2010.5,2.36,Direct,VR
Réunion,638,2011.5,2.37,Direct,VR
Réunion,638,2012.5,2.43,Direct,VR
Réunion,638,2013.5,2.41,Direct,VR
Réunion,638,2014.5,2.44,Direct,VR
Réunion,638,2015.5,2.46,Direct,VR
Réunion,638,2016.5,2.44,Direct,VR
Réunion,638,2017.5,2.46,Direct,VR
Réunion,638,2018.5,2.48,Direct,VR
Romania,642,1955.5,3.06,Indirect,Estimate
Romania,642,1956.5,2.92,Indirect,Estimate
Romania,642,1956.5,2.69,Direct,Estimate
Romania,642,1957.5,2.71,Indirect,Estimate
Romania,642,1958.5,2.56,Indirect,Estimate
Romania,642,1959.5,2.43,Indirect,Estimate
Romania,642,1960.5,2.34,Indirect,Estimate
Romania,642,1961.5,2.18,Indirect,Estimate
Romania,642,1962.5,2.04,Indirect,Estimate
Romania,642,1962.5,2.04,Direct,Estimate
Romania,642,1963.5,2,Direct,Estimate
Romania,642,1963.5,2.01,Indirect,Estimate
Romania,642,1964.5,1.96,Indirect,Estimate
Romania,642,1964.5,1.96,Direct,Estimate
Romania,642,1965.5,1.91,Direct,Estimate
Romania,642,1965.5,1.91,Indirect,Estimate
Romania,642,1966.5,1.9,Indirect,Estimate
Romania,642,1966.5,1.88,Direct,Estimate
Romania,642,1967.5,3.66,Direct,Estimate
Romania,642,1967.5,3.67,Indirect,Estimate
Romania,642,1968.5,3.65,Indirect,Estimate
Romania,642,1968.5,3.64,Direct,Estimate
Romania,642,1969.5,3.19,Direct,Estimate
Romania,642,1969.5,3.21,Indirect,Estimate
Romania,642,1970.5,2.9,Indirect,Estimate
Romania,642,1970.5,2.89,Direct,Estimate
Romania,642,1971.5,2.67,Indirect,Estimate
Romania,642,1972.5,2.55,Indirect,Estimate
Romania,642,1972.5,2.55,Direct,Estimate
Romania,642,1973.5,2.44,Direct,Estimate
Romania,642,1973.5,2.44,Indirect,Estimate
Romania,642,1974.5,2.71,Indirect,Estimate
Romania,642,1974.5,2.72,Direct,Estimate
Romania,642,1975.5,2.62,Direct,Estimate
Romania,642,1975.5,2.62,Direct,Estimate
Romania,642,1976.5,2.57,Direct,Estimate
Romania,642,1976.5,2.58,Direct,Estimate
Romania,642,1977.5,2.6,Direct,Estimate
Romania,642,1977.5,2.59,Direct,Estimate
Romania,642,1978.5,2.54,Direct,Estimate
Romania,642,1978.5,2.54,Direct,Estimate
Romania,642,1979.5,2.5,Direct,Estimate
Romania,642,1979.5,2.51,Direct,Estimate
Romania,642,1980.5,2.45,Direct,Estimate
Romania,642,1980.5,2.45,Direct,Estimate
Romania,642,1981.5,2.37,Direct,Estimate
Romania,642,1981.5,2.37,Direct,Estimate
Romania,642,1982.5,2.15,Direct,Estimate
Romania,642,1982.5,2.17,Direct,Estimate
Romania,642,1983.5,2,Direct,Estimate
Romania,642,1983.5,2,Direct,Estimate
Romania,642,1984.5,2.19,Direct,Estimate
Romania,642,1984.5,2.19,Direct,Estimate
Romania,642,1985.5,2.26,Direct,Estimate
Romania,642,1985.5,2.26,Direct,Estimate
Romania,642,1986.5,2.39,Direct,Estimate
Romania,642,1986.5,2.38,Direct,Estimate
Romania,642,1987.5,2.42,Direct,Estimate
Romania,642,1987.5,2.39,Direct,Estimate
Romania,642,1988.5,2.31,Direct,Estimate
Romania,642,1988.5,2.31,Direct,Estimate
Romania,642,1988.9,2.27,Direct,RHS
Romania,642,1989.5,2.19,Direct,Estimate
Romania,642,1989.5,2.2,Direct,Estimate
Romania,642,1990.5,1.83,Direct,Estimate
Romania,642,1990.5,1.83,Direct,Estimate
Romania,642,1991.5,1.56,Direct,Estimate
Romania,642,1991.5,1.58,Direct,Estimate
Romania,642,1991.9,1.56,Direct,RHS
Romania,642,1992.5,1.52,Direct,Estimate
Romania,642,1992.5,1.5,Direct,Estimate
Romania,642,1993.5,1.44,Direct,Estimate
Romania,642,1993.5,1.44,Direct,Estimate
Romania,642,1994.5,1.4,Direct,Estimate
Romania,642,1994.5,1.42,Direct,Estimate
Romania,642,1995.5,1.34,Direct,Estimate
Romania,642,1995.5,1.34,Direct,Estimate
Romania,642,1996.5,1.3,Direct,Estimate
Romania,642,1996.5,1.29,Direct,Estimate
Romania,642,1997.5,1.32,Direct,Estimate
Romania,642,1997.5,1.32,Direct,Estimate
Romania,642,1998.2,1.31,Direct,RHS
Romania,642,1998.5,1.33,Direct,Estimate
Romania,642,1998.5,1.32,Direct,Estimate
Romania,642,1999.5,1.32,Direct,Estimate
Romania,642,1999.5,1.3,Direct,Estimate
Romania,642,2000.5,1.3,Direct,Estimate
Romania,642,2000.5,1.31,Direct,Estimate
Romania,642,2001.5,1.26,Direct,Estimate
Romania,642,2001.5,1.23,Direct,Estimate
Romania,642,2002.5,1.25,Direct,Estimate
Romania,642,2002.5,1.25,Direct,Estimate
Romania,642,2003.2,1.27,Direct,RHS
Romania,642,2003.5,1.29,Direct,Estimate
Romania,642,2003.5,1.27,Direct,Estimate
Romania,642,2004.5,1.32,Direct,Estimate
Romania,642,2004.5,1.29,Direct,Estimate
Romania,642,2005.5,1.32,Direct,Estimate
Romania,642,2005.5,1.38,Direct,Estimate
Romania,642,2006.5,1.41,Direct,Estimate
Romania,642,2006.5,1.31,Direct,Estimate
Romania,642,2007.5,1.29,Direct,Estimate
Romania,642,2007.5,1.43,Direct,Estimate
Romania,642,2008.5,1.58,Direct,Estimate
Romania,642,2008.5,1.35,Direct,Estimate
Romania,642,2009.5,1.65,Direct,Estimate
Romania,642,2009.5,1.37,Direct,Estimate
Romania,642,2010.5,1.33,Direct,Estimate
Romania,642,2010.5,1.58,Direct,Estimate
Romania,642,2011.5,1.46,Direct,Estimate
Romania,642,2011.5,1.25,Direct,Estimate
Romania,642,2012.5,1.52,Direct,Estimate
Romania,642,2012.5,1.3,Direct,Estimate
Romania,642,2013.5,1.4,Direct,Estimate
Romania,642,2013.5,1.45,Direct,Estimate
Romania,642,2014.5,1.55,Direct,Estimate
Romania,642,2015.5,1.61,Direct,Estimate
Romania,642,2016.5,1.64,Direct,Estimate
Romania,642,2017.5,1.7,Direct,Estimate
Russian Federation,643,1950.5,2.89,Direct,VR
Russian Federation,643,1950.5,2.89,Direct,VR
Russian Federation,643,1951.5,2.92,Direct,VR
Russian Federation,643,1951.5,2.92,Direct,VR
Russian Federation,643,1952.5,2.86,Direct,VR
Russian Federation,643,1952.5,2.86,Direct,VR
Russian Federation,643,1953.5,2.74,Direct,VR
Russian Federation,643,1953.5,2.74,Direct,VR
Russian Federation,643,1954.5,2.96,Direct,VR
Russian Federation,643,1954.5,2.96,Direct,VR
Russian Federation,643,1955.5,2.83,Direct,VR
Russian Federation,643,1955.5,2.83,Direct,VR
Russian Federation,643,1956.5,2.71,Direct,VR
Russian Federation,643,1956.5,2.71,Direct,VR
Russian Federation,643,1957.5,2.74,Direct,VR
Russian Federation,643,1957.5,2.74,Direct,VR
Russian Federation,643,1958.5,2.69,Direct,VR
Russian Federation,643,1958.5,2.69,Direct,VR
Russian Federation,643,1959,2.63,Direct,VR
Russian Federation,643,1959,2.63,Direct,VR
Russian Federation,643,1960.5,2.56,Indirect,Estimate
Russian Federation,643,1961.5,2.47,Indirect,Estimate
Russian Federation,643,1962.5,2.36,Indirect,Estimate
Russian Federation,643,1963.5,2.31,Indirect,Estimate
Russian Federation,643,1964.5,2.19,Indirect,Estimate
Russian Federation,643,1965,2.14,Direct,VR
Russian Federation,643,1965,2.14,Direct,VR
Russian Federation,643,1965.5,2.12,Indirect,Estimate
Russian Federation,643,1966.5,2.13,Indirect,Estimate
Russian Federation,643,1967.5,2.04,Indirect,Estimate
Russian Federation,643,1968.5,1.99,Indirect,Estimate
Russian Federation,643,1969.5,2,Indirect,Estimate
Russian Federation,643,1970,1.97,Direct,VR
Russian Federation,643,1970,1.97,Direct,VR
Russian Federation,643,1970.5,2,Indirect,Estimate
Russian Federation,643,1971.5,2.03,Indirect,Estimate
Russian Federation,643,1972.5,2.03,Indirect,Estimate
Russian Federation,643,1973.5,1.96,Indirect,Estimate
Russian Federation,643,1974.5,2,Indirect,Estimate
Russian Federation,643,1975,1.99,Direct,VR
Russian Federation,643,1975,1.99,Direct,VR
Russian Federation,643,1975.5,1.97,Indirect,Estimate
Russian Federation,643,1976.5,1.96,Indirect,Estimate
Russian Federation,643,1977.5,1.92,Indirect,Estimate
Russian Federation,643,1978.5,1.9,Indirect,Estimate
Russian Federation,643,1979.5,1.87,Indirect,Estimate
Russian Federation,643,1980,1.89,Direct,VR
Russian Federation,643,1980,1.89,Direct,VR
Russian Federation,643,1981,1.9,Direct,VR
Russian Federation,643,1982,1.95,Direct,VR
Russian Federation,643,1983,2.05,Direct,VR
Russian Federation,643,1984,2.08,Direct,VR
Russian Federation,643,1985,2.06,Direct,VR
Russian Federation,643,1985,2.06,Direct,VR
Russian Federation,643,1986,2.11,Direct,VR
Russian Federation,643,1987.5,2.22,Direct,VR
Russian Federation,643,1988.5,2.12,Direct,VR
Russian Federation,643,1989.5,2.01,Direct,VR
Russian Federation,643,1990.5,1.88,Direct,VR
Russian Federation,643,1990.5,1.88,Direct,VR
Russian Federation,643,1991.5,1.72,Direct,VR
Russian Federation,643,1992.5,1.54,Direct,VR
Russian Federation,643,1993.5,1.36,Direct,VR
Russian Federation,643,1994.5,1.39,Direct,VR
Russian Federation,643,1995.5,1.33,Direct,VR
Russian Federation,643,1995.5,1.33,Direct,VR
Russian Federation,643,1996.5,1.27,Direct,VR
Russian Federation,643,1996.5,1.27,Direct,VR
Russian Federation,643,1997.5,1.21,Direct,VR
Russian Federation,643,1997.5,1.21,Direct,VR
Russian Federation,643,1998.5,1.23,Direct,VR
Russian Federation,643,1998.5,1.23,Direct,VR
Russian Federation,643,1999.5,1.15,Direct,VR
Russian Federation,643,1999.5,1.15,Direct,VR
Russian Federation,643,2000.5,1.19,Direct,VR
Russian Federation,643,2000.5,1.19,Direct,VR
Russian Federation,643,2001.5,1.22,Direct,VR
Russian Federation,643,2001.5,1.22,Direct,VR
Russian Federation,643,2002.5,1.29,Direct,VR
Russian Federation,643,2002.5,1.29,Direct,VR
Russian Federation,643,2003.5,1.32,Direct,VR
Russian Federation,643,2003.5,1.32,Direct,VR
Russian Federation,643,2004.5,1.34,Direct,VR
Russian Federation,643,2004.5,1.34,Direct,VR
Russian Federation,643,2005.5,1.3,Direct,VR
Russian Federation,643,2005.5,1.3,Direct,VR
Russian Federation,643,2006.5,1.31,Direct,VR
Russian Federation,643,2006.5,1.31,Direct,VR
Russian Federation,643,2007.5,1.43,Direct,VR
Russian Federation,643,2007.5,1.43,Direct,VR
Russian Federation,643,2008.5,1.52,Direct,VR
Russian Federation,643,2008.5,1.52,Direct,VR
Russian Federation,643,2009,1.55,Direct,RHS
Russian Federation,643,2009.5,1.56,Direct,VR
Russian Federation,643,2009.5,1.56,Direct,VR
Russian Federation,643,2010.5,1.59,Direct,VR
Russian Federation,643,2010.5,1.59,Direct,VR
Russian Federation,643,2011.5,1.6,Direct,VR
Russian Federation,643,2011.5,1.6,Direct,VR
Russian Federation,643,2012.5,1.71,Direct,VR
Russian Federation,643,2012.5,1.71,Direct,VR
Russian Federation,643,2013.5,1.72,Direct,VR
Russian Federation,643,2013.5,1.72,Direct,VR
Russian Federation,643,2014.5,1.77,Direct,VR
Russian Federation,643,2014.5,1.77,Direct,VR
Russian Federation,643,2015.5,1.79,Direct,VR
Russian Federation,643,2015.5,1.79,Direct,VR
Russian Federation,643,2016.5,1.77,Direct,VR
Russian Federation,643,2017.5,1.62,Direct,VR
Rwanda,646,1970,7.66,Direct,Survey
Rwanda,646,1975.1,8.2,Indirect,DHS
Rwanda,646,1976,8.03,Direct,WFS
Rwanda,646,1978.1,8.66,Direct,Census
Rwanda,646,1978.5,8.74,Direct,Estimate
Rwanda,646,1980.1,8.39,Indirect,DHS
Rwanda,646,1981,8.14,Indirect,Survey
Rwanda,646,1981,7.82,Direct,Survey
Rwanda,646,1981,8.51,Direct,WFS
Rwanda,646,1982,8.49,Direct,WFS
Rwanda,646,1983,9.07,Direct,WFS
Rwanda,646,1983,8.16,Indirect,DHS
Rwanda,646,1985.1,8.39,Indirect,DHS
